timestamp,raw_price,filtered_price,z_score,label
1,77478.53125,77547.43203,-1.870089097,CRASH
1,77466.96094,77542.12578,-1.696846362,CRASH
1,77578.39063,77520.21406,1.6634451605137626,SPIKE
1,77619.04688,77535.675,1.6733983395919056,SPIKE
1,77703.99219,77551.07109,2.091907356161028,SPIKE
1,77697.25,77565.60703,1.5217870519803114,SPIKE
1,77769.02344,77697.72969,1.9881445915503877,SPIKE
1,77935.52344,77732.08125,2.515537478,SPIKE
1,78096.8125,77770.21719,2.3283752191296805,SPIKE
1,78172.24219,77819.08828,1.9111890203650184,SPIKE
1,78254.25,78301.56719,-1.529566674,CRASH
1,78334.22656,78286.17266,1.5214045742782587,SPIKE
1,78340.67969,78276.33281,1.6449869861679502,SPIKE
1,78361.53906,78286.15703,1.603258657910167,SPIKE
1,78218.20313,78297.55859,-1.736264604,CRASH
1,78132.13281,78260.26875,-2.132264871,CRASH
1,78064.0,78233.38438,-2.100452019,CRASH
1,78378.89844,78225.77344,1.638569894438926,SPIKE
1,78432.0,78243.44609,1.652790131944838,SPIKE
1,78198.46875,78351.84453,-2.014212536,CRASH
1,78185.35938,78341.31563,-1.70786023,CRASH
1,78141.92188,78317.61797,-1.605526901,CRASH
1,78078.0625,78212.61875,-1.551114905,CRASH
1,78041.25781,78159.88828,-1.7911259,CRASH
1,77978.96094,78137.9375,-1.857735965,CRASH
1,77870.47656,78103.04297,-1.982072466,CRASH
1,77777.61719,77932.41953,-1.778737504,CRASH
1,77726.0,77894.23359,-1.973307324,CRASH
1,77778.77344,77981.4875,-2.374696999,CRASH
1,77656.14063,77946.90156,-2.18720073,CRASH
1,78004.96094,77831.01094,2.2400474821345737,SPIKE
1,78070.5625,77858.77734,1.9845674836668643,SPIKE
1,78083.21094,77893.81641,1.6088514291230294,SPIKE
1,77814.71875,77987.37422,-1.99567687,CRASH
1,77733.10938,77953.62891,-1.96189835,CRASH
1,77726.14844,77917.92266,-1.560564335,CRASH
1,77628.02344,77767.34688,-1.827183403,CRASH
1,77614.14063,77712.55234,-1.553101758,CRASH
1,77562.17188,77673.56172,-1.66307972,CRASH
1,77729.45313,77629.63047,1.7301011738432828,SPIKE
1,77800.70313,77645.2375,1.960999828,SPIKE
1,77556.95313,77673.25625,-1.645346457,CRASH
1,77391.65625,77652.10625,-2.305278033,CRASH
1,77749.04688,77620.18047,2.480188418951244,SPIKE
1,77561.04688,77647.62031,-1.764521448,CRASH
1,77570.14844,77628.79297,-1.913674926,CRASH
1,77587.42188,77616.13203,-0.897554471,NORMAL
1,77598.25,77615.84219,-0.547179665,NORMAL
1,77548.36719,77608.78984,-1.568892755,CRASH
1,77493.27344,77593.075,-1.996454425,CRASH
1,77564.50781,77583.55391,-0.426373679,NORMAL
1,77586.92969,77585.23203,0.0382140403477253,NORMAL
1,77607.52344,77584.11953,0.5364513233473958,NORMAL
1,77670.39063,77592.50156,1.512602001235359,SPIKE
1,77660.77344,77597.83594,1.1280119642187691,NORMAL
1,77647.46094,77596.48984,0.939649342391834,NORMAL
1,77679.61719,77605.70938,1.2306499835916975,NORMAL
1,77662.67188,77612.15156,0.8074271045349569,NORMAL
1,77670.74219,77624.38906,0.7643240387091633,NORMAL
1,77738.25781,77648.8875,1.772718642411541,SPIKE
1,77748.67969,77667.30469,1.634012472640885,SPIKE
1,77742.21875,77682.83359,1.2903884498289595,NORMAL
1,77749.13281,77696.99453,1.2451517412233608,NORMAL
1,77730.47656,77703.00313,0.6550294189986231,NORMAL
1,77726.14844,77709.54063,0.4187379423688044,NORMAL
1,77611.35938,77705.93047,-2.015615498,CRASH
1,77607.20313,77698.68906,-1.630243338,CRASH
1,77610.64063,77693.48594,-1.337537643,NORMAL
1,77614.35156,77687.84688,-1.103056144,NORMAL
1,77656.39063,77679.66016,-0.359377259,NORMAL
1,77650.59375,77669.85156,-0.318749511,NORMAL
1,77611.39844,77656.76953,-0.794910676,NORMAL
1,77611.36719,77642.99297,-0.655457801,NORMAL
1,77634.92969,77633.43828,0.04009697,NORMAL
1,77628.42969,77623.66641,0.2641641984471699,NORMAL
1,77588.39844,77621.37031,-1.57070942,CRASH
1,77609.6875,77621.61875,-0.573083164,NORMAL
1,77597.57031,77620.31172,-1.035394871,NORMAL
1,77614.64063,77620.34063,-0.259616437,NORMAL
1,77616.64063,77616.36563,0.0153345093289311,NORMAL
1,77565.45313,77607.85156,-2.12284594,CRASH
1,77579.77344,77604.68906,-1.144429181,NORMAL
1,77596.67969,77603.22031,-0.300496358,NORMAL
1,77618.59375,77601.58672,0.8663800499259732,NORMAL
1,77601.53125,77598.89688,0.1528009623836479,NORMAL
1,77635.03125,77603.56016,1.562066316733087,SPIKE
1,77618.03906,77604.39531,0.6624023130622426,NORMAL
1,77610.82813,77605.72109,0.2486885530800231,NORMAL
